Step,pos_front,vel_front,Speed,Position,SOC,Throttle,Brake
519,1040,20.8,15.1319,373.498,99.4905,1,0
520,1042,20.8,15.1626,375.013,99.4892,1,0
521,1044,20.8,15.1932,376.531,99.4879,1,0
522,1046,20.8,15.2238,378.052,99.4866,1,0
523,1048,20.8,15.2545,379.576,99.4853,1,0
524,1050,20.8,15.2851,381.103,99.4839,1,0
525,1052,20.8,15.3157,382.633,99.4826,1,0
526,1054,20.8,15.3464,384.166,99.4812,1,0
527,1056,20.8,15.377,385.702,99.4799,1,0
528,1058,20.8,15.4076,387.241,99.4785,1,0
529,1060,20.8,15.4383,388.783,99.4772,1,0
530,1062,20.8,15.4689,390.329,99.4758,1,0
531,1064,20.8,15.4995,391.877,99.4745,1,0
532,1066,20.8,15.5302,393.429,99.4731,1,0
533,1068,20.8,15.5608,394.983,99.4717,1,0
534,1070,20.8,15.5914,396.541,99.4703,1,0
535,1072,20.8,15.6221,398.101,99.469,1,0
536,1074,20.8,15.6527,399.665,99.4676,1,0
537,1076,20.8,15.6834,401.232,99.4662,1,0
538,1078,20.8,15.714,402.802,99.4648,1,0
539,1080,20.8,15.7446,404.375,99.4634,1,0
540,1082,20.8,15.7753,405.951,99.462,1,0
541,1084,20.8,15.8059,407.53,99.4606,1,0
542,1086,20.8,15.8365,409.112,99.4591,1,0
543,1088,20.8,15.8672,410.697,99.4577,1,0
544,1090,20.8,15.8978,412.285,99.4563,1,0
545,1092,20.8,15.9284,413.877,99.4549,1,0
546,1094,20.8,15.9591,415.471,99.4534,1,0
547,1096,20.8,15.9897,417.069,99.452,1,0
548,1098,20.8,16.0203,418.669,99.4505,1,0
549,1100,20.8,16.051,420.273,99.4491,1,0
550,1102,20.8,16.0816,421.879,99.4476,1,0
551,1104,20.8,16.1122,423.489,99.4462,1,0
552,1106,20.8,16.1429,425.102,99.4447,1,0
553,1108,20.8,16.1735,426.717,99.4432,1,0
554,1110,20.8,16.2041,428.336,99.4417,1,0
555,1112,20.8,16.2348,429.958,99.4403,1,0
556,1114,20.8,16.2654,431.583,99.4388,1,0
557,1116,20.8,16.296,433.211,99.4373,1,0
558,1118,20.8,16.3267,434.843,99.4358,1,0
559,1120,20.8,16.3573,436.477,99.4343,1,0
560,1122,20.8,16.388,438.114,99.4328,1,0
561,1124,20.8,16.4186,439.754,99.4312,1,0
562,1126,20.8,16.4492,441.398,99.4297,1,0
563,1128,20.8,16.4799,443.044,99.4282,1,0
564,1130,20.8,16.5105,444.694,99.4267,1,0
565,1132,20.8,16.5411,446.346,99.4251,1,0
566,1134,20.8,16.5718,448.002,99.4236,1,0
567,1136,20.8,16.6024,449.661,99.4221,1,0
568,1138,20.8,16.633,451.322,99.4205,1,0
569,1140,20.8,16.6637,452.987,99.419,1,0
570,1142,20.8,16.6943,454.655,99.4174,1,0
571,1144,20.8,16.7249,456.326,99.4158,1,0
572,1146,20.8,16.7556,458,99.4143,1,0
573,1148,20.8,16.7862,459.677,99.4127,1,0
574,1150,20.8,16.8168,461.357,99.4111,1,0
575,1152,20.8,16.8475,463.041,99.4096,1,0
576,1154,20.8,16.8781,464.727,99.408,1,0
577,1156,20.8,16.9087,466.416,99.4064,1,0
578,1158,20.8,16.9394,468.109,99.4048,1,0
579,1160,20.8,16.97,469.804,99.4032,1,0
580,1162,20.8,17.0006,471.503,99.4016,1,0
581,1164,20.8,17.0313,473.204,99.4,1,0
582,1166,20.8,17.0619,474.909,99.3984,1,0
583,1168,20.8,17.0926,476.617,99.3968,1,0
584,1170,20.8,17.1232,478.327,99.3951,1,0
585,1172,20.8,17.1538,480.041,99.3935,1,0
586,1174,20.8,17.1845,481.758,99.3919,1,0
587,1176,20.8,17.2151,483.478,99.3902,1,0
588,1178,20.8,17.2457,485.201,99.3886,1,0
589,1180,20.8,17.2764,486.927,99.387,1,0
590,1182,20.8,17.307,488.656,99.3853,1,0
591,1184,20.8,17.3376,490.389,99.3836,1,0
592,1186,20.8,17.3683,492.124,99.382,1,0
593,1188,20.8,17.3989,493.862,99.3803,1,0
594,1190,20.8,17.4295,495.604,99.3786,1,0
595,1192,20.8,17.4602,497.348,99.377,1,0
596,1194,20.8,17.4908,499.096,99.3753,1,0
597,1196,20.8,17.5214,500.846,99.3736,1,0
598,1198,20.8,17.5521,502.6,99.3719,1,0
599,1200,20.8,17.5827,504.357,99.3702,1,0
600,1202,20.8,17.6133,506.117,99.3685,1,0
601,1204,20.8,17.644,507.879,99.3668,1,0
602,1206,20.8,17.6746,509.645,99.3651,1,0
603,1208,20.8,17.7052,511.414,99.3634,1,0
604,1210,20.8,17.7359,513.186,99.3616,1,0
605,1212,20.8,17.7665,514.962,99.3599,1,0
606,1214,20.8,17.7972,516.74,99.3582,1,0
607,1216,20.8,17.8278,518.521,99.3564,1,0
608,1218,20.8,17.8584,520.305,99.3547,1,0
609,1220,20.8,17.8891,522.093,99.3529,1,0
610,1222,20.8,17.9197,523.883,99.3512,1,0
611,1224,20.8,17.9503,525.677,99.3494,1,0
612,1226,20.8,17.981,527.473,99.3477,1,0
613,1228,20.8,18.0116,529.273,99.3459,1,0
614,1230,20.8,18.0422,531.075,99.3441,1,0
615,1232,20.8,18.0729,532.881,99.3423,1,0
616,1234,20.8,18.1035,534.69,99.3405,1,0
617,1236,20.8,18.1341,536.502,99.3387,1,0
618,1238,20.8,18.1648,538.317,99.3369,1,0
619,1240,20.8,18.1954,540.135,99.3351,1,0
620,1242,20.8,18.226,541.956,99.3333,1,0
621,1244,20.8,18.2567,543.78,99.3315,1,0
622,1246,20.8,18.2873,545.607,99.3297,1,0
623,1248,20.8,18.3179,547.438,99.3279,1,0
624,1250,20.8,18.3486,549.271,99.326,1,0
625,1252,20.8,18.3792,551.107,99.3242,1,0
626,1254,20.8,18.4099,552.947,99.3223,1,0
627,1256,20.8,18.4405,554.789,99.3205,1,0
628,1258,20.8,18.4711,556.635,99.3186,1,0
629,1260,20.8,18.5018,558.483,99.3168,1,0
630,1262,20.8,18.5324,560.335,99.3149,1,0
631,1264,20.8,18.563,562.19,99.313,1,0
632,1266,20.8,18.5937,564.048,99.3112,1,0
633,1268,20.8,18.6243,565.909,99.3093,1,0
634,1270,20.8,18.6549,567.773,99.3074,1,0
635,1272,20.8,18.6856,569.64,99.3055,1,0
636,1274,20.8,18.7162,571.51,99.3036,1,0
637,1276,20.8,18.7468,573.383,99.3017,1,0
638,1278,20.8,18.7775,575.259,99.2998,1,0
639,1280,20.8,18.8081,577.138,99.2978,1,0
640,1282,20.8,18.8387,579.021,99.2959,1,0
641,1284,20.8,18.8694,580.906,99.294,1,0
642,1286,20.8,18.9,582.795,99.292,1,0
643,1288,20.8,18.9306,584.686,99.2901,1,0
644,1290,20.8,18.9613,586.581,99.2881,1,0
645,1292,20.8,18.9919,588.478,99.2862,1,0
646,1294,20.8,19.0225,590.379,99.2842,1,0
647,1296,20.8,19.0532,592.283,99.2822,1,0
648,1298,20.8,19.0838,594.19,99.2803,1,0
649,1300,20.8,19.1145,596.1,99.2783,1,0
650,1302,20.8,19.1451,598.013,99.2763,1,0
651,1304,20.8,19.1757,599.929,99.2743,1,0
652,1306,20.8,19.2064,601.848,99.2723,1,0
653,1308,20.8,19.237,603.77,99.2703,1,0
654,1310,20.8,19.2676,605.695,99.2683,1,0
655,1312,20.8,19.2983,607.624,99.2663,1,0
656,1314,20.8,19.3289,609.555,99.2642,1,0
657,1316,20.8,19.3595,611.489,99.2622,1,0
658,1318,20.8,19.3902,613.427,99.2601,1,0
659,1320,20.8,19.4208,615.367,99.2581,1,0
660,1322,20.8,19.4514,617.311,99.256,1,0
661,1324,20.8,19.4821,619.258,99.254,1,0
662,1326,20.8,19.5127,621.207,99.2519,1,0
663,1328,20.8,19.5433,623.16,99.2498,1,0
664,1330,20.8,19.574,625.116,99.2478,1,0
665,1332,20.8,19.6046,627.075,99.2457,1,0
666,1334,20.8,19.6352,629.037,99.2436,1,0
667,1336,20.8,19.6659,631.002,99.2415,1,0
668,1338,20.8,19.6965,632.97,99.2394,1,0
669,1340,20.8,19.7271,634.941,99.2372,1,0
670,1342,20.8,19.7578,636.916,99.2351,1,0
671,1344,20.8,19.7884,638.893,99.233,1,0
672,1346,20.8,19.8191,640.873,99.2308,1,0
673,1348,20.8,19.8497,642.857,99.2287,1,0
674,1350,20.8,19.8803,644.843,99.2265,1,0
675,1352,20.8,19.911,646.833,99.2244,1,0
676,1354,20.8,19.9416,648.825,99.2222,1,0
677,1356,20.8,19.9722,650.821,99.2201,1,0
678,1358,20.8,20.0029,652.82,99.2179,1,0
679,1360,20.8,20.0335,654.822,99.2157,1,0
680,1362,20.8,20.0641,656.826,99.2135,1,0
681,1364,20.8,20.0948,658.834,99.2113,1,0
682,1366,20.8,20.1254,660.845,99.2091,1,0
683,1368,20.8,20.156,662.86,99.2069,1,0
684,1370,20.8,20.1867,664.877,99.2046,1,0
685,1372,20.8,20.2173,666.897,99.2024,1,0
686,1374,20.8,20.2479,668.92,99.2002,1,0
687,1376,20.8,20.2786,670.946,99.1979,1,0
688,1378,20.8,20.3092,672.976,99.1957,1,0
689,1380,20.8,20.3398,675.008,99.1934,1,0
690,1382,20.8,20.3705,677.044,99.1911,1,0
691,1384,20.8,20.4011,679.082,99.1889,1,0
692,1386,20.8,20.4317,681.124,99.1866,1,0
693,1388,20.8,20.4624,683.169,99.1843,1,0
694,1390,20.8,20.493,685.216,99.182,1,0
695,1392,20.8,20.5237,687.267,99.1797,1,0
696,1394,20.8,20.5543,689.321,99.1773,1,0
697,1396,20.8,20.5849,691.378,99.175,1,0
698,1398,20.8,20.6156,693.438,99.1727,1,0
699,1400,20.8,20.6462,695.501,99.1704,1,0
700,1402,20.8,20.6768,697.567,99.168,1,0
701,1404,20.8,20.7075,699.637,99.1656,1,0
702,1406,20.8,20.7381,701.709,99.1633,1,0
703,1408,20.8,20.7687,703.784,99.1609,1,0
704,1410,20.8,20.7994,705.863,99.1585,1,0
705,1412,20.8,20.83,707.944,99.1561,1,0
706,1414,20.8,20.8606,710.029,99.1537,1,0
707,1416,20.8,20.8913,712.116,99.1513,1,0
708,1418,20.8,20.9219,714.207,99.1489,1,0
709,1420,20.8,20.9525,716.301,99.1465,1,0
710,1422,20.8,20.9832,718.397,99.1441,1,0
711,1424,20.8,21.0138,720.497,99.1416,1,0
712,1426,20.8,21.0444,722.6,99.1392,1,0
713,1428,20.8,21.0751,724.706,99.1367,1,0
714,1430,20.8,21.1057,726.815,99.1343,1,0
715,1432,20.8,21.1364,728.927,99.1318,1,0
716,1434,20.8,21.167,731.043,99.1293,1,0
717,1436,20.8,21.1976,733.161,99.1268,1,0
718,1438,20.8,21.2283,735.282,99.1243,1,0
719,1440,20.8,21.2589,737.406,99.1218,1,0
720,1442,20.8,21.2895,739.534,99.1193,1,0
721,1444,20.8,21.3202,741.664,99.1168,1,0
722,1446,20.8,21.3508,743.798,99.1143,1,0
723,1448,20.8,21.3814,745.934,99.1117,1,0
724,1450,20.8,21.4121,748.074,99.1092,1,0
725,1452,20.8,21.4427,750.217,99.1066,1,0
726,1454,20.8,21.4733,752.363,99.1041,1,0
727,1456,20.8,21.504,754.512,99.1015,1,0
728,1458,20.8,21.5346,756.663,99.0989,1,0
729,1460,20.8,21.5652,758.818,99.0963,1,0
730,1462,20.8,21.5959,760.977,99.0937,1,0
731,1464,20.8,21.6265,763.138,99.0911,1,0
732,1466,20.8,21.6571,765.302,99.0885,1,0
733,1468,20.8,21.6878,767.469,99.0858,1,0
734,1470,20.8,21.7184,769.639,99.0832,1,0
735,1472,20.8,21.749,771.813,99.0805,1,0
736,1474,20.8,21.7797,773.989,99.0779,1,0
737,1476,20.8,21.8103,776.169,99.0752,1,0
738,1478,20.8,21.841,778.351,99.0725,1,0
739,1480,20.8,21.8716,780.537,99.0699,1,0
740,1482,20.8,21.9022,782.726,99.0672,1,0
741,1484,20.8,21.9329,784.917,99.0645,1,0
742,1486,20.8,21.9635,787.112,99.0617,1,0
743,1488,20.8,21.9941,789.31,99.059,1,0
744,1490,20.8,22.0248,791.511,99.0563,1,0
745,1492,20.8,22.0554,793.715,99.0535,1,0
746,1494,20.8,22.086,795.922,99.0508,1,0
747,1496,20.8,22.1167,798.132,99.048,1,0
748,1498,20.8,22.1473,800.345,99.0453,1,0
749,1500,20.8,22.1779,802.562,99.0425,1,0
750,1502,20.8,22.2086,804.781,99.0397,1,0
751,1504,20.8,22.2392,807.003,99.0369,1,0
752,1506,20.8,22.2698,809.229,99.0341,1,0
753,1508,20.8,22.3005,811.457,99.0313,1,0
754,1510,20.8,22.3311,813.689,99.0284,1,0
755,1512,20.8,22.3617,815.924,99.0256,1,0
756,1514,20.8,22.3924,818.161,99.0228,1,0
757,1516,20.8,22.423,820.402,99.0199,1,0
758,1518,20.8,22.4536,822.646,99.017,1,0
759,1520,20.8,22.4843,824.893,99.0142,1,0
760,1522,20.8,22.5149,827.143,99.0113,1,0
761,1524,20.8,22.5456,829.396,99.0084,1,0
762,1526,20.8,22.5762,831.652,99.0055,1,0
763,1528,20.8,22.6068,833.911,99.0026,1,0
764,1530,20.8,22.6375,836.173,98.9996,1,0
765,1532,20.8,22.6681,838.438,98.9967,1,0
766,1534,20.8,22.6987,840.707,98.9938,1,0
767,1536,20.8,22.7294,842.978,98.9908,1,0
768,1538,20.8,22.76,845.253,98.9879,1,0
769,1540,20.8,22.7906,847.53,98.9849,1,0
770,1542,20.8,22.8213,849.811,98.982,1,0
771,1544,20.8,22.8519,852.094,98.979,1,0
772,1546,20.8,22.8825,854.381,98.976,1,0
773,1548,20.8,22.9132,856.671,98.9731,1,0
774,1550,20.8,22.9438,858.964,98.9701,1,0
775,1552,20.8,22.9744,861.26,98.9672,1,0
776,1554,20.8,23.0051,863.559,98.9642,1,0
777,1556,20.8,23.0357,865.861,98.9612,1,0
778,1558,20.8,23.0663,868.166,98.9583,1,0
779,1560,20.8,23.097,870.474,98.9553,1,0
780,1562,20.8,23.1276,872.785,98.9524,1,0
781,1564,20.8,23.1582,875.1,98.9494,1,0
782,1566,20.8,23.1889,877.417,98.9464,1,0
783,1568,20.8,23.2195,879.737,98.9435,1,0
784,1570,20.8,23.2502,882.061,98.9405,1,0
785,1572,20.8,23.2808,884.387,98.9376,1,0
786,1574,20.8,23.3114,886.717,98.9346,1,0
787,1576,20.8,23.3421,889.05,98.9317,1,0
788,1578,20.8,23.3727,891.385,98.9287,1,0
789,1580,20.8,23.4033,893.724,98.9257,1,0
790,1582,20.8,23.434,896.066,98.9228,1,0
791,1584,20.8,23.4646,898.411,98.9198,1,0
792,1586,20.8,23.4952,900.759,98.9169,1,0
793,1588,20.8,23.5259,903.11,98.9139,1,0
794,1590,20.8,23.5565,905.464,98.911,1,0
795,1592,20.8,23.5871,907.821,98.908,1,0
796,1594,20.8,23.6178,910.182,98.9051,1,0
797,1596,20.8,23.6484,912.545,98.9021,1,0
798,1598,20.8,23.679,914.911,98.8992,1,0
799,1600,20.8,23.7097,917.281,98.8962,1,0
800,1602,20.8,23.7403,919.653,98.8933,1,0
801,1604,20.8,23.7709,922.029,98.8903,1,0
802,1606,20.8,23.8016,924.407,98.8874,1,0
803,1608,20.8,23.8322,926.789,98.8844,1,0
804,1610,20.8,23.8629,929.174,98.8815,1,0
805,1612,20.8,23.8935,931.562,98.8785,1,0
806,1614,20.8,23.9241,933.952,98.8756,1,0
807,1616,20.8,23.9548,936.346,98.8726,1,0
808,1618,20.8,23.9854,938.743,98.8697,1,0
809,1620,20.8,24.016,941.144,98.8667,1,0
810,1622,20.8,24.0467,943.547,98.8638,1,0
811,1624,20.8,24.0773,945.953,98.8608,1,0
812,1626,20.8,24.1079,948.362,98.8579,1,0
813,1628,20.8,24.1386,950.774,98.8549,1,0
814,1630,20.8,24.1692,953.19,98.852,1,0
815,1632,20.8,24.1998,955.608,98.849,1,0
816,1634,20.8,24.2305,958.03,98.8461,1,0
817,1636,20.8,24.2611,960.454,98.8432,1,0
818,1638,20.8,24.2917,962.882,98.8402,1,0
819,1640,20.8,24.3224,965.313,98.8373,1,0
820,1642,20.8,24.353,967.746,98.8343,1,0
821,1644,20.8,24.3836,970.183,98.8314,1,0
822,1646,20.8,24.4143,972.623,98.8285,1,0
823,1648,20.8,24.4449,975.066,98.8255,1,0
824,1650,20.8,24.4755,977.512,98.8226,1,0
825,1652,20.8,24.5062,979.961,98.8196,1,0
826,1654,20.8,24.5368,982.413,98.8167,1,0
827,1656,20.8,24.5675,984.869,98.8138,1,0
828,1658,20.8,24.5981,987.327,98.8108,1,0
829,1660,20.8,24.6287,989.788,98.8079,1,0
830,1662,20.8,24.6594,992.253,98.805,1,0
831,1664,20.8,24.69,994.72,98.802,1,0
832,1666,20.8,24.7206,997.191,98.7991,1,0
833,1668,20.8,24.7513,999.664,98.7962,1,0
834,1670,20.8,24.7819,1002.14,98.7932,1,0
835,1672,20.8,24.8125,1004.62,98.7903,1,0
836,1674,20.8,24.8432,1007.1,98.7874,1,0
837,1676,20.8,24.8738,1009.59,98.7844,1,0
838,1678,20.8,24.9044,1012.08,98.7815,1,0
839,1680,20.8,24.9351,1014.57,98.7786,1,0
840,1682,20.8,24.9657,1017.07,98.7757,1,0
841,1684,20.8,24.9963,1019.56,98.7727,1,0
842,1686,20.8,25.027,1022.06,98.7698,1,0
843,1688,20.8,25.0576,1024.57,98.7669,1,0
844,1690,20.8,25.0882,1027.08,98.7639,1,0
845,1692,20.8,25.1189,1029.59,98.761,1,0
846,1694,20.8,25.1495,1032.1,98.7581,1,0
847,1696,20.8,25.1801,1034.62,98.7552,1,0
848,1698,20.8,25.2108,1037.14,98.7523,1,0
849,1700,20.8,25.2414,1039.66,98.7493,1,0
850,1702,20.8,25.2721,1042.18,98.7464,1,0
851,1704,20.8,25.3027,1044.71,98.7435,1,0
852,1706,20.8,25.3333,1047.24,98.7406,1,0
853,1708,20.8,25.364,1049.78,98.7376,1,0
854,1710,20.8,25.3946,1052.32,98.7347,1,0
855,1712,20.8,25.4252,1054.86,98.7318,1,0
856,1714,20.8,25.4559,1057.4,98.7289,1,0
857,1716,20.8,25.4865,1059.95,98.726,1,0
858,1718,20.8,25.5171,1062.5,98.723,1,0
859,1720,20.8,25.5478,1065.05,98.7201,1,0
860,1722,20.8,25.5784,1067.61,98.7172,1,0
861,1724,20.8,25.609,1070.17,98.7143,1,0
862,1726,20.8,25.6397,1072.73,98.7114,1,0
863,1728,20.8,25.6703,1075.3,98.7084,1,0
864,1730,20.8,25.7009,1077.87,98.7055,1,0
865,1732,20.8,25.7316,1080.44,98.7026,1,0
866,1734,20.8,25.7622,1083.01,98.6997,1,0
867,1736,20.8,25.7928,1085.59,98.6968,1,0
868,1738,20.8,25.8235,1088.17,98.6938,1,0
869,1740,20.8,25.8541,1090.75,98.6909,1,0
870,1742,20.8,25.8847,1093.34,98.688,1,0
871,1744,20.8,25.9154,1095.93,98.6851,1,0
872,1746,20.8,25.946,1098.52,98.6822,1,0
873,1748,20.8,25.9767,1101.12,98.6792,1,0
874,1750,20.8,26.0073,1103.72,98.6763,1,0
875,1752,20.8,26.0379,1106.32,98.6734,1,0
876,1754,20.8,26.0686,1108.93,98.6705,1,0
877,1756,20.8,26.0992,1111.54,98.6676,1,0
878,1758,20.8,26.1298,1114.15,98.6646,1,0
879,1760,20.8,26.1605,1116.76,98.6617,1,0
880,1762,20.8,26.1911,1119.38,98.6588,1,0
881,1764,20.8,26.2217,1122,98.6559,1,0
882,1766,20.8,26.2524,1124.62,98.653,1,0
883,1768,20.8,26.283,1127.25,98.65,1,0
884,1770,20.8,26.3136,1129.88,98.6471,1,0
885,1772,20.8,26.3443,1132.51,98.6442,1,0
886,1774,20.8,26.3749,1135.15,98.6413,1,0
887,1776,20.8,26.4055,1137.79,98.6383,1,0
888,1778,20.8,26.4362,1140.43,98.6354,1,0
889,1780,20.8,26.4668,1143.07,98.6325,1,0
890,1782,20.8,26.4974,1145.72,98.6296,1,0
891,1784,20.8,26.5281,1148.37,98.6266,1,0
892,1786,20.8,26.5587,1151.03,98.6237,1,0
893,1788,20.8,26.5894,1153.69,98.6208,1,0
894,1790,20.8,26.62,1156.35,98.6178,1,0
895,1792,20.8,26.6506,1159.01,98.6149,1,0
896,1794,20.8,26.6813,1161.68,98.612,1,0
897,1796,20.8,26.7119,1164.35,98.609,1,0
898,1798,20.8,26.7425,1167.02,98.6061,1,0
899,1800,20.8,26.7732,1169.69,98.6032,1,0
900,1802,20.8,26.8038,1172.37,98.6002,1,0
901,1804,20.8,26.8344,1175.06,98.5973,1,0
902,1806,20.8,26.8651,1177.74,98.5944,1,0
903,1808,20.8,26.8957,1180.43,98.5914,1,0
904,1810,20.8,26.9263,1183.12,98.5885,1,0
905,1812,20.8,26.957,1185.81,98.5856,1,0
906,1814,20.8,26.9876,1188.51,98.5826,1,0
907,1816,20.8,27.0182,1191.21,98.5797,1,0
908,1818,20.8,27.0489,1193.91,98.5767,1,0
909,1820,20.8,27.0795,1196.62,98.5738,1,0
910,1822,20.8,27.1101,1199.33,98.5709,1,0
911,1824,20.8,27.1408,1202.04,98.5679,1,0
912,1826,20.8,27.1714,1204.76,98.565,1,0
913,1828,20.8,27.202,1207.48,98.562,1,0
914,1830,20.8,27.2327,1210.2,98.5591,1,0
915,1832,20.8,27.2633,1212.92,98.5561,1,0
916,1834,20.8,27.294,1215.65,98.5532,1,0
917,1836,20.8,27.3246,1218.38,98.5502,1,0
918,1838,20.8,27.3552,1221.12,98.5473,1,0
919,1840,20.8,27.3859,1223.85,98.5443,1,0
920,1842,20.8,27.4165,1226.59,98.5414,1,0
921,1844,20.8,27.4471,1229.34,98.5384,1,0
922,1846,20.8,27.4778,1232.08,98.5355,1,0
923,1848,20.8,27.5084,1234.83,98.5325,1,0
924,1850,20.8,27.539,1237.59,98.5295,1,0
925,1852,20.8,27.5697,1240.34,98.5266,1,0
926,1854,20.8,27.6003,1243.1,98.5236,1,0
927,1856,20.8,27.6309,1245.86,98.5207,1,0
928,1858,20.8,27.6616,1248.63,98.5177,1,0
929,1860,20.8,27.6922,1251.39,98.5147,1,0
930,1862,20.8,27.7228,1254.16,98.5118,1,0
931,1864,20.8,27.7535,1256.94,98.5088,1,0
932,1866,20.8,27.7841,1259.71,98.5058,1,0
933,1868,20.8,27.8147,1262.49,98.5028,1,0
934,1870,20.8,27.8454,1265.28,98.4999,1,0
935,1872,20.8,27.876,1268.06,98.4969,1,0
936,1874,20.8,27.9066,1270.85,98.4939,1,0
937,1876,20.8,27.9373,1273.64,98.4909,1,0
938,1878,20.8,27.9679,1276.44,98.4879,1,0
939,1880,20.8,27.9986,1279.24,98.485,1,0
940,1882,20.8,28.0292,1282.04,98.482,1,0
941,1884,20.8,28.0598,1284.84,98.479,1,0
942,1886,20.8,28.0905,1287.65,98.476,1,0
943,1888,20.8,28.1211,1290.46,98.473,1,0
944,1890,20.8,28.1517,1293.28,98.47,1,0
945,1892,20.8,28.1824,1296.09,98.467,1,0
946,1894,20.8,28.213,1298.91,98.464,1,0
947,1896,20.8,28.2436,1301.74,98.461,1,0
948,1898,20.8,28.2743,1304.56,98.458,1,0
949,1900,20.8,28.3049,1307.39,98.455,1,0
950,1902,20.8,28.3355,1310.22,98.452,1,0
951,1904,20.8,28.3662,1313.06,98.449,1,0
952,1906,20.8,28.3968,1315.9,98.446,1,0
953,1908,20.8,28.4274,1318.74,98.443,1,0
954,1910,20.8,28.4581,1321.58,98.44,1,0
955,1912,20.8,28.4887,1324.43,98.4369,1,0
956,1914,20.8,28.5193,1327.28,98.4339,1,0
957,1916,20.8,28.55,1330.13,98.4309,1,0
958,1918,20.8,28.5806,1332.99,98.4279,1,0
959,1920,20.8,28.6113,1335.85,98.4249,1,0
960,1922,20.8,28.6419,1338.71,98.4218,1,0
961,1924,20.8,28.6725,1341.58,98.4188,1,0
962,1926,20.8,28.7032,1344.45,98.4158,1,0
963,1928,20.8,28.7338,1347.32,98.4127,1,0
964,1930,20.8,28.7644,1350.19,98.4097,1,0
965,1932,20.8,28.7951,1353.07,98.4067,1,0
966,1934,20.8,28.8257,1355.95,98.4036,1,0
967,1936,20.8,28.8563,1358.84,98.4006,1,0
968,1938,20.8,28.887,1361.72,98.3975,1,0
969,1940,20.8,28.9176,1364.61,98.3945,1,0
970,1942,20.8,28.9482,1367.51,98.3914,1,0
971,1944,20.8,28.9789,1370.4,98.3884,1,0
972,1946,20.8,29.0095,1373.3,98.3853,1,0
973,1948,20.8,29.0401,1376.2,98.3823,1,0
974,1950,20.8,29.0708,1379.11,98.3792,1,0
975,1952,20.8,29.1014,1382.02,98.3761,1,0
976,1954,20.8,29.132,1384.93,98.3731,1,0
977,1956,20.8,29.1627,1387.84,98.37,1,0
978,1958,20.8,29.1933,1390.76,98.3669,1,0
979,1960,20.8,29.2239,1393.68,98.3639,1,0
980,1962,20.8,29.2546,1396.61,98.3608,1,0
981,1964,20.8,29.2852,1399.53,98.3577,1,0
982,1966,20.8,29.3159,1402.46,98.3546,1,0
983,1968,20.8,29.3465,1405.4,98.3515,1,0
984,1970,20.8,29.3771,1408.33,98.3485,1,0
985,1972,20.8,29.4078,1411.27,98.3454,1,0
986,1974,20.8,29.4384,1414.22,98.3423,1,0
987,1976,20.8,29.469,1417.16,98.3392,1,0
988,1978,20.8,29.4997,1420.11,98.3361,1,0
989,1980,20.8,29.5303,1423.06,98.333,1,0
990,1982,20.8,29.5609,1426.01,98.3299,1,0
991,1984,20.8,29.5915,1428.97,98.3268,1,0
992,1986,20.8,29.622,1431.93,98.3237,1,0
993,1988,20.8,29.6526,1434.9,98.3206,1,0
994,1990,20.8,29.6831,1437.86,98.3175,1,0
995,1992,20.8,29.7137,1440.83,98.3144,1,0
996,1994,20.8,29.7442,1443.81,98.3113,1,0
997,1996,20.8,29.7747,1446.78,98.3082,1,0
998,1998,20.8,29.8051,1449.76,98.3051,1,0
999,2000,20.8,29.8356,1452.74,98.3019,1,0
1000,2002,20.8,29.8652,1455.73,98.2988,0.963887,0
1001,2004,20.8,29.8921,1458.72,98.2957,0.854777,0
1002,2006,20.8,29.9156,1461.71,98.2926,0.74796,0
1003,2008,20.8,29.936,1464.7,98.2898,0.645405,0
1004,2010,20.8,29.9535,1467.69,98.2871,0.549131,0
1005,2012,20.8,29.9681,1470.69,98.2845,0.460909,0
1006,2014,20.8,29.9803,1473.69,98.2822,0.382077,0
1007,2016,20.8,29.9904,1476.69,98.28,0.313455,0
1008,2018,20.8,29.9986,1479.69,98.2779,0.255325,0
1009,2020,20.8,30.0052,1482.69,98.2759,0.207469,0
1010,2022,20.8,30.0107,1485.69,98.2741,0.169248,0
1011,2024,20.8,30.0151,1488.69,98.2724,0.139694,0
1012,2026,20.8,30.0189,1491.69,98.2708,0.117614,0
1013,2028,20.8,30.0221,1494.69,98.2693,0.101698,0
1014,2030,20.8,30.0249,1497.69,98.2679,0.0906095,0
1015,2032,20.8,30.0275,1500.7,98.2666,0.0830689,0
1016,2034,20.8,30.0299,1503.7,98.2653,0.0779151,0
1017,2036,20.8,30.0322,1506.7,98.2641,0.0741499,0
1018,2038,20.8,30.0343,1509.71,98.263,0.0709646,0
1019,2040,20.8,30.0364,1512.71,98.2619,0.0677491,0
1020,2042,20.8,30.0384,1515.71,98.2608,0.0640865,0
1021,2044,20.8,30.0402,1518.72,98.2597,0.0597372,0
1022,2046,20.8,30.0419,1521.72,98.2587,0.0546142,0
1023,2048,20.8,30.0435,1524.73,98.2578,0.0487538,0
1024,2050,20.8,30.0448,1527.73,98.2568,0.042284,0
1025,2052,20.8,30.0459,1530.73,98.256,0.0353931,0
1026,2054,20.8,30.0468,1533.74,98.2551,0.0283014,0
1027,2056,20.8,30.0475,1536.74,98.2543,0.0212358,0
