Step,TargetSpeed,pos_follow,Speed,Position,SOC
624,75,468.476,15.3529,480.476,98.3087
625,75,470.009,15.3752,482.009,98.3054
626,75,471.544,15.3975,483.544,98.3022
627,75,473.082,15.4198,485.082,98.299
628,75,474.622,15.442,486.622,98.2958
629,75,476.164,15.4642,488.164,98.2926
630,75,477.708,15.4864,489.708,98.2893
631,75,479.254,15.5086,491.254,98.2861
632,75,480.803,15.5308,492.803,98.2829
633,75,482.354,15.5529,494.354,98.2796
634,75,483.907,15.575,495.907,98.2764
635,75,485.462,15.5971,497.462,98.2732
636,75,487.02,15.6192,499.02,98.2699
637,75,488.579,15.6412,500.579,98.2667
638,75,490.141,15.6633,502.141,98.2635
639,75,491.705,15.6853,503.705,98.2602
640,75,493.272,15.7073,505.272,98.257
641,75,494.84,15.7292,506.84,98.2538
642,75,496.411,15.7512,508.411,98.2505
643,75,497.984,15.7731,509.984,98.2473
644,75,499.559,15.795,511.559,98.244
645,75,501.136,15.8169,513.136,98.2408
646,75,502.716,15.8387,514.716,98.2375
647,75,504.297,15.8606,516.297,98.2343
648,75,505.881,15.8824,517.881,98.231
649,75,507.467,15.9042,519.467,98.2278
650,75,509.056,15.9259,521.056,98.2245
651,75,510.646,15.9477,522.646,98.2213
652,75,512.239,15.9694,524.239,98.218
653,75,513.833,15.9911,525.833,98.2148
654,75,515.43,16.0128,527.43,98.2115
655,75,517.029,16.0345,529.029,98.2083
656,75,518.631,16.0561,530.631,98.205
657,75,520.234,16.0777,532.234,98.2017
658,75,521.84,16.0993,533.84,98.1985
659,75,523.448,16.1209,535.448,98.1952
660,75,525.057,16.1424,537.057,98.1919
661,75,526.67,16.164,538.67,98.1887
662,75,528.284,16.1855,540.284,98.1854
663,75,529.9,16.207,541.9,98.1821
664,75,531.519,16.2285,543.519,98.1789
665,75,533.139,16.2499,545.139,98.1756
666,75,534.762,16.2713,546.762,98.1723
667,75,536.387,16.2927,548.387,98.1691
668,75,538.014,16.3141,550.014,98.1658
669,75,539.644,16.3355,551.644,98.1625
670,75,541.275,16.3568,553.275,98.1592
671,75,542.909,16.3782,554.909,98.1559
672,75,544.544,16.3995,556.544,98.1527
673,75,546.182,16.4207,558.182,98.1494
674,75,547.822,16.442,559.822,98.1461
675,75,549.464,16.4632,561.464,98.1428
676,75,551.108,16.4845,563.108,98.1395
677,75,552.755,16.5056,564.755,98.1362
678,75,554.403,16.5268,566.403,98.133
679,75,556.054,16.548,568.054,98.1297
680,75,557.706,16.5691,569.706,98.1264
681,75,559.361,16.5902,571.361,98.1231
682,75,561.018,16.6113,573.018,98.1198
683,75,562.677,16.6324,574.677,98.1165
684,75,564.338,16.6534,576.338,98.1132
685,75,566.001,16.6745,578.001,98.1099
686,75,567.667,16.6955,579.667,98.1066
687,75,569.334,16.7165,581.334,98.1033
688,75,571.004,16.7374,583.004,98.1
689,75,572.675,16.7584,584.675,98.0967
690,75,574.349,16.7793,586.349,98.0934
691,75,576.025,16.8002,588.025,98.0901
692,75,577.703,16.8211,589.703,98.0868
693,75,579.383,16.842,591.383,98.0835
694,75,581.065,16.8628,593.065,98.0802
695,75,582.749,16.8836,594.749,98.0769
696,75,584.436,16.9044,596.436,98.0735
697,75,586.124,16.9252,598.124,98.0702
698,75,587.814,16.946,599.814,98.0669
699,75,589.507,16.9667,601.507,98.0636
700,75,591.202,16.9874,603.202,98.0603
701,75,592.898,17.0081,604.898,98.057
702,75,594.597,17.0288,606.597,98.0536
703,75,596.298,17.0495,608.298,98.0503
704,75,598.001,17.0701,610.001,98.047
705,75,599.706,17.0907,611.706,98.0437
706,75,601.413,17.1113,613.413,98.0404
707,75,603.122,17.1319,615.122,98.037
708,75,604.833,17.1525,616.833,98.0337
709,75,606.546,17.173,618.546,98.0304
710,75,608.261,17.1935,620.261,98.027
711,75,609.979,17.214,621.979,98.0237
712,75,611.698,17.2345,623.698,98.0204
713,75,613.419,17.255,625.419,98.017
714,75,615.143,17.2754,627.143,98.0137
715,75,616.868,17.2958,628.868,98.0104
716,75,618.596,17.3162,630.596,98.007
717,75,620.325,17.3366,632.325,98.0037
718,75,622.057,17.357,634.057,98.0003
719,75,623.791,17.3773,635.791,97.997
720,75,625.526,17.3976,637.526,97.9936
721,75,627.264,17.4179,639.264,97.9903
722,75,629.004,17.4382,641.004,97.987
723,75,630.746,17.4585,642.746,97.9836
724,75,632.489,17.4787,644.489,97.9803
725,75,634.235,17.4989,646.235,97.9769
726,75,635.983,17.5191,647.983,97.9736
727,75,637.733,17.5393,649.733,97.9703
728,75,639.485,17.5595,651.485,97.9669
729,75,641.239,17.5796,653.239,97.9636
730,75,642.995,17.5998,654.995,97.9603
731,75,644.753,17.6199,656.753,97.9569
732,75,646.513,17.64,658.513,97.9536
733,75,648.275,17.66,660.275,97.9503
734,75,650.039,17.6801,662.039,97.947
735,75,651.805,17.7001,663.805,97.9436
736,75,653.573,17.7201,665.573,97.9403
737,75,655.343,17.7401,667.343,97.937
738,75,657.115,17.7601,669.115,97.9337
739,75,658.889,17.78,670.889,97.9304
740,75,660.665,17.8,672.665,97.927
741,75,662.443,17.8199,674.443,97.9237
742,75,664.223,17.8398,676.223,97.9204
743,75,666.005,17.8596,678.005,97.9171
744,75,667.789,17.8795,679.789,97.9138
745,75,669.575,17.8993,681.575,97.9105
746,75,671.363,17.9192,683.363,97.9072
747,75,673.153,17.939,685.153,97.9039
748,75,674.945,17.9587,686.945,97.9006
749,75,676.738,17.9785,688.738,97.8973
750,75,678.534,17.9982,690.534,97.8939
751,75,680.332,18.018,692.332,97.8906
752,75,682.132,18.0377,694.132,97.8873
753,75,683.934,18.0574,695.934,97.884
754,75,685.738,18.077,697.738,97.8807
755,75,687.543,18.0967,699.543,97.8774
756,75,689.351,18.1163,701.351,97.8741
757,75,691.161,18.1359,703.161,97.8708
758,75,692.972,18.1555,704.972,97.8675
759,75,694.786,18.1751,706.786,97.8642
760,75,696.601,18.1946,708.601,97.8609
761,75,698.419,18.2141,710.419,97.8577
762,75,700.238,18.2337,712.238,97.8544
763,75,702.06,18.2532,714.06,97.8511
764,75,703.883,18.2726,715.883,97.8478
765,75,705.709,18.2921,717.709,97.8445
766,75,707.536,18.3115,719.536,97.8412
767,75,709.365,18.3309,721.365,97.8379
768,75,711.196,18.3503,723.196,97.8346
769,75,713.029,18.3697,725.029,97.8313
770,75,714.864,18.3891,726.864,97.828
771,75,716.701,18.4084,728.701,97.8248
772,75,718.54,18.4278,730.54,97.8215
773,75,720.381,18.4471,732.381,97.8182
774,75,722.224,18.4664,734.224,97.8149
775,75,724.068,18.4856,736.068,97.8116
776,75,725.915,18.5049,737.915,97.8084
777,75,727.764,18.5241,739.764,97.8051
778,75,729.614,18.5433,741.614,97.8018
779,75,731.467,18.5625,743.467,97.7986
780,75,733.321,18.5817,745.321,97.7953
781,75,735.177,18.6009,747.177,97.792
782,75,737.035,18.62,749.035,97.7888
783,75,738.895,18.6391,750.895,97.7855
784,75,740.757,18.6582,752.757,97.7823
785,75,742.621,18.6773,754.621,97.779
786,75,744.487,18.6964,756.487,97.7758
787,75,746.355,18.7154,758.355,97.7725
788,75,748.225,18.7345,760.225,97.7693
789,75,750.096,18.7535,762.096,97.766
790,75,751.97,18.7725,763.97,97.7628
791,75,753.845,18.7914,765.845,97.7595
792,75,755.722,18.8104,767.722,97.7563
793,75,757.601,18.8293,769.601,97.7531
794,75,759.482,18.8483,771.482,97.7498
795,75,761.365,18.8672,773.365,97.7466
796,75,763.25,18.886,775.25,97.7434
797,75,765.137,18.9049,777.137,97.7401
798,75,767.025,18.9238,779.025,97.7369
799,75,768.916,18.9426,780.916,97.7337
800,75,770.808,18.9614,782.808,97.7304
801,75,772.702,18.9802,784.702,97.7272
802,75,774.599,18.999,786.599,97.724
803,75,776.497,19.0177,788.497,97.7208
804,75,778.397,19.0365,790.397,97.7176
805,75,780.298,19.0552,792.298,97.7143
806,75,782.202,19.0739,794.202,97.7111
807,75,784.107,19.0926,796.107,97.7079
808,75,786.015,19.1112,798.015,97.7047
809,75,787.924,19.1299,799.924,97.7015
810,75,789.835,19.1485,801.835,97.6982
811,75,791.748,19.1671,803.748,97.695
812,75,793.663,19.1857,805.663,97.6918
813,75,795.58,19.2043,807.58,97.6886
814,75,797.498,19.2229,809.498,97.6854
815,75,799.419,19.2414,811.419,97.6822
816,75,801.341,19.2599,813.341,97.6789
817,75,803.265,19.2784,815.265,97.6757
818,75,805.191,19.2969,817.191,97.6725
819,75,807.119,19.3154,819.119,97.6693
820,75,809.049,19.3338,821.049,97.6661
821,75,810.98,19.3523,822.98,97.6629
822,75,812.914,19.3707,824.914,97.6596
823,75,814.849,19.3891,826.849,97.6564
824,75,816.786,19.4075,828.786,97.6532
825,75,818.725,19.4258,830.725,97.65
826,75,820.666,19.4442,832.666,97.6468
827,75,822.608,19.4625,834.608,97.6435
828,75,824.553,19.4808,836.553,97.6403
829,75,826.499,19.4991,838.499,97.6371
830,75,828.447,19.5174,840.447,97.6339
831,75,830.397,19.5356,842.397,97.6306
832,75,832.349,19.5539,844.349,97.6274
833,75,834.302,19.5721,846.302,97.6242
834,75,836.258,19.5903,848.258,97.621
835,75,838.215,19.6085,850.215,97.6177
836,75,840.174,19.6266,852.174,97.6145
837,75,842.135,19.6448,854.135,97.6113
838,75,844.097,19.6629,856.097,97.6081
839,75,846.062,19.681,858.062,97.6048
840,75,848.028,19.6991,860.028,97.6016
841,75,849.996,19.7172,861.996,97.5984
842,75,851.966,19.7353,863.966,97.5951
843,75,853.938,19.7533,865.938,97.5919
844,75,855.911,19.7714,867.911,97.5887
845,75,857.887,19.7894,869.887,97.5854
846,75,859.864,19.8074,871.864,97.5822
847,75,861.843,19.8253,873.843,97.579
848,75,863.823,19.8433,875.823,97.5757
849,75,865.806,19.8612,877.806,97.5725
850,75,867.79,19.8792,879.79,97.5693
851,75,869.776,19.8971,881.776,97.566
852,75,871.764,19.915,883.764,97.5628
853,75,873.754,19.9328,885.754,97.5596
854,75,875.746,19.9507,887.746,97.5563
855,75,877.739,19.9685,889.739,97.5531
856,75,879.734,19.9863,891.734,97.5499
857,75,881.731,20.0041,893.731,97.5467
858,75,883.729,20.0219,895.729,97.5434
859,75,885.73,20.0397,897.73,97.5402
860,75,887.732,20.0575,899.732,97.537
861,75,889.736,20.0752,901.736,97.5337
862,75,891.742,20.0929,903.742,97.5305
863,75,893.749,20.1106,905.749,97.5273
864,75,895.759,20.1283,907.759,97.5241
865,75,897.77,20.146,909.77,97.5209
866,75,899.782,20.1636,911.782,97.5176
867,75,901.797,20.1812,913.797,97.5144
868,75,903.813,20.1989,915.813,97.5112
869,75,905.831,20.2165,917.831,97.508
870,75,907.851,20.234,919.851,97.5048
871,75,909.873,20.2516,921.873,97.5015
872,75,911.896,20.2691,923.896,97.4983
873,75,913.922,20.2867,925.922,97.4951
874,75,915.949,20.3042,927.949,97.4919
875,75,917.977,20.3217,929.977,97.4886
876,75,920.008,20.3392,932.008,97.4854
877,75,922.04,20.3566,934.04,97.4822
878,75,924.074,20.3741,936.074,97.479
879,75,926.109,20.3915,938.109,97.4757
880,75,928.147,20.4089,940.147,97.4725
881,75,930.186,20.4263,942.186,97.4693
882,75,932.227,20.4437,944.227,97.4661
883,75,934.269,20.4611,946.269,97.4628
884,75,936.314,20.4784,948.314,97.4596
885,75,938.36,20.4957,950.36,97.4563
886,75,940.408,20.513,952.408,97.4531
887,75,942.457,20.5303,954.457,97.4498
888,75,944.509,20.5476,956.509,97.4466
889,75,946.562,20.5649,958.562,97.4434
890,75,948.616,20.5821,960.616,97.4401
891,75,950.673,20.5993,962.673,97.4368
892,75,952.731,20.6166,964.731,97.4336
893,75,954.791,20.6338,966.791,97.4303
894,75,956.853,20.6509,968.853,97.4271
895,75,958.916,20.6677,970.916,97.4238
896,75,960.981,20.6834,972.981,97.4205
897,75,963.048,20.6982,975.048,97.4173
898,75,965.116,20.712,977.116,97.4142
899,75,967.186,20.725,979.186,97.4111
900,75,969.257,20.7371,981.257,97.4081
901,75,971.33,20.7485,983.33,97.4052
902,75,973.403,20.7592,985.403,97.4023
903,75,975.478,20.7692,987.478,97.3994
904,75,977.554,20.7786,989.554,97.3966
905,75,979.631,20.7875,991.631,97.3939
906,75,981.709,20.7957,993.709,97.3912
907,75,983.788,20.8035,995.788,97.3885
908,75,985.867,20.8108,997.867,97.3859
909,75,987.948,20.8176,999.948,97.3833
910,75,990.029,20.8241,1002.03,97.3808
911,75,992.111,20.8301,1004.11,97.3783
912,75,994.193,20.8357,1006.19,97.3758
913,75,996.276,20.841,1008.28,97.3734
914,75,998.36,20.846,1010.36,97.371
915,75,1000.44,20.8507,1012.44,97.3687
916,75,1002.53,20.8551,1014.53,97.3663
917,75,1004.61,20.8592,1016.61,97.364
918,75,1006.7,20.8631,1018.7,97.3617
919,75,1008.78,20.8667,1020.78,97.3595
920,75,1010.87,20.8701,1022.87,97.3572
921,75,1012.96,20.8733,1024.96,97.355
922,75,1015.04,20.8763,1027.04,97.3528
923,75,1017.13,20.8791,1029.13,97.3506
924,75,1019.22,20.8818,1031.22,97.3485
925,75,1021.31,20.8842,1033.31,97.3463
926,75,1023.4,20.8866,1035.4,97.3442
927,75,1025.48,20.8888,1037.48,97.3421
928,75,1027.57,20.8908,1039.57,97.34
929,75,1029.66,20.8928,1041.66,97.3379
930,75,1031.75,20.8946,1043.75,97.3358
931,75,1033.84,20.8963,1045.84,97.3337
932,75,1035.93,20.8979,1047.93,97.3317
933,75,1038.02,20.8994,1050.02,97.3296
934,75,1040.11,20.9008,1052.11,97.3275
935,75,1042.2,20.9021,1054.2,97.3255
936,75,1044.29,20.9033,1056.29,97.3234
937,75,1046.38,20.9045,1058.38,97.3214
938,75,1048.47,20.9056,1060.47,97.3194
939,75,1050.56,20.9066,1062.56,97.3173
940,75,1052.65,20.9076,1064.65,97.3153
941,75,1054.74,20.9085,1066.74,97.3133
942,75,1056.83,20.9094,1068.83,97.3113
943,75,1058.92,20.9102,1070.92,97.3092
944,75,1061.01,20.9109,1073.01,97.3072
945,75,1063.1,20.9116,1075.1,97.3052
946,75,1065.2,20.9123,1077.2,97.3032
947,75,1067.29,20.9129,1079.29,97.3012
948,75,1069.38,20.9135,1081.38,97.2992
949,75,1071.47,20.914,1083.47,97.2971
950,75,1073.56,20.9145,1085.56,97.2951
951,75,1075.65,20.915,1087.65,97.2931
952,75,1077.74,20.9155,1089.74,97.2911
953,75,1079.84,20.9159,1091.84,97.2891
954,75,1081.93,20.9163,1093.93,97.2871
955,75,1084.02,20.9167,1096.02,97.285
956,75,1086.11,20.917,1098.11,97.283
957,75,1088.2,20.9174,1100.2,97.281
958,75,1090.29,20.9177,1102.29,97.279
959,75,1092.39,20.918,1104.39,97.277
960,75,1094.48,20.9182,1106.48,97.2749
961,75,1096.57,20.9185,1108.57,97.2729
962,75,1098.66,20.9187,1110.66,97.2709
963,75,1100.75,20.919,1112.75,97.2689
964,75,1102.84,20.9192,1114.84,97.2668
965,75,1104.94,20.9194,1116.94,97.2648
966,75,1107.03,20.9196,1119.03,97.2628
967,75,1109.12,20.9197,1121.12,97.2607
968,75,1111.21,20.9199,1123.21,97.2587
969,75,1113.3,20.9201,1125.3,97.2567
970,75,1115.4,20.9202,1127.4,97.2546
971,75,1117.49,20.9204,1129.49,97.2526
972,75,1119.58,20.9205,1131.58,97.2505
973,75,1121.67,20.9206,1133.67,97.2485
974,75,1123.76,20.9207,1135.76,97.2465
975,75,1125.86,20.9208,1137.86,97.2444
976,75,1127.95,20.9209,1139.95,97.2424
977,75,1130.04,20.921,1142.04,97.2403
978,75,1132.13,20.9211,1144.13,97.2383
979,75,1134.22,20.9212,1146.22,97.2362
980,75,1136.32,20.9213,1148.32,97.2341
981,75,1138.41,20.9213,1150.41,97.2321
982,75,1140.5,20.9214,1152.5,97.23
983,75,1142.59,20.9215,1154.59,97.228
984,75,1144.69,20.9215,1156.69,97.2259
985,75,1146.78,20.9216,1158.78,97.2238
986,75,1148.87,20.9216,1160.87,97.2218
987,75,1150.96,20.9217,1162.96,97.2197
988,75,1153.05,20.9217,1165.05,97.2176
989,75,1155.15,20.9218,1167.15,97.2156
990,75,1157.24,20.9218,1169.24,97.2135
991,75,1159.33,20.9219,1171.33,97.2114
992,75,1161.42,20.9219,1173.42,97.2093
993,75,1163.51,20.9219,1175.51,97.2073
994,75,1165.61,20.922,1177.61,97.2052
995,75,1167.7,20.922,1179.7,97.2031
996,75,1169.79,20.922,1181.79,97.201
997,75,1171.88,20.922,1183.88,97.1989
998,75,1173.98,20.9221,1185.98,97.1969
999,75,1176.07,20.9221,1188.07,97.1948
1000,75,1178.16,20.9221,1190.16,97.1927
1001,75,1180.25,20.9221,1192.25,97.1906
1002,75,1182.34,20.9222,1194.34,97.1885
1003,75,1184.44,20.9222,1196.44,97.1864
1004,75,1186.53,20.9222,1198.53,97.1843
1005,75,1188.62,20.9222,1200.62,97.1822
1006,75,1190.71,20.9222,1202.71,97.1801
1007,75,1192.81,20.9222,1204.81,97.178
1008,75,1194.9,20.9222,1206.9,97.1759
1009,75,1196.99,20.9223,1208.99,97.1738
1010,75,1199.08,20.9223,1211.08,97.1717
1011,75,1201.17,20.9223,1213.17,97.1696
1012,75,1203.27,20.9223,1215.27,97.1675
1013,75,1205.36,20.9223,1217.36,97.1654
1014,75,1207.45,20.9223,1219.45,97.1633
1015,75,1209.54,20.9223,1221.54,97.1612
1016,75,1211.64,20.9223,1223.64,97.1591
1017,75,1213.73,20.9223,1225.73,97.157
1018,75,1215.82,20.9223,1227.82,97.1549
1019,75,1217.91,20.9223,1229.91,97.1528
1020,75,1220,20.9223,1232,97.1507
1021,75,1222.1,20.9223,1234.1,97.1486
1022,75,1224.19,20.9223,1236.19,97.1465
1023,75,1226.28,20.9224,1238.28,97.1444
1024,75,1228.37,20.9224,1240.37,97.1423
1025,75,1230.47,20.9224,1242.47,97.1402
1026,75,1232.56,20.9224,1244.56,97.1381
1027,75,1234.65,20.9224,1246.65,97.1359
1028,75,1236.74,20.9224,1248.74,97.1338
1029,75,1238.83,20.9224,1250.83,97.1317
1030,75,1240.93,20.9224,1252.93,97.1296
1031,75,1243.02,20.9224,1255.02,97.1275
1032,75,1245.11,20.9224,1257.11,97.1254
1033,75,1247.2,20.9224,1259.2,97.1233
1034,75,1249.3,20.9224,1261.3,97.1212
1035,75,1251.39,20.9224,1263.39,97.1191
1036,75,1253.48,20.9224,1265.48,97.117
1037,75,1255.57,20.9224,1267.57,97.1148
1038,75,1257.66,20.9224,1269.66,97.1127
1039,75,1259.76,20.9224,1271.76,97.1106
1040,75,1261.85,20.9224,1273.85,97.1085
1041,75,1263.94,20.9224,1275.94,97.1064
1042,75,1266.03,20.9224,1278.03,97.1043
1043,75,1268.13,20.9224,1280.13,97.1022
1044,75,1270.22,20.9224,1282.22,97.1001
1045,75,1272.31,20.9224,1284.31,97.098
1046,75,1274.4,20.9224,1286.4,97.0958
1047,75,1276.49,20.9224,1288.49,97.0937
1048,75,1278.59,20.9224,1290.59,97.0916
1049,75,1280.68,20.9224,1292.68,97.0895
1050,75,1282.77,20.9224,1294.77,97.0874
1051,75,1284.86,20.9224,1296.86,97.0853
1052,75,1286.96,20.9224,1298.96,97.0832
1053,75,1289.05,20.9224,1301.05,97.0811
1054,75,1291.14,20.9224,1303.14,97.079
1055,75,1293.23,20.9224,1305.23,97.0769
1056,75,1295.33,20.9224,1307.33,97.0748
1057,75,1297.42,20.9224,1309.42,97.0726
1058,75,1299.51,20.9224,1311.51,97.0705
1059,75,1301.6,20.9224,1313.6,97.0684
1060,75,1303.69,20.9224,1315.69,97.0663
1061,75,1305.79,20.9224,1317.79,97.0642
1062,75,1307.88,20.9224,1319.88,97.0621
1063,75,1309.97,20.9224,1321.97,97.06
1064,75,1312.06,20.9224,1324.06,97.0579
1065,75,1314.16,20.9224,1326.16,97.0558
1066,75,1316.25,20.9224,1328.25,97.0537
1067,75,1318.34,20.9224,1330.34,97.0516
1068,75,1320.43,20.9224,1332.43,97.0495
1069,75,1322.52,20.9224,1334.52,97.0474
1070,75,1324.62,20.9224,1336.62,97.0453
1071,75,1326.71,20.9224,1338.71,97.0431
1072,75,1328.8,20.9224,1340.8,97.041
1073,75,1330.89,20.9224,1342.89,97.0389
1074,75,1332.99,20.9224,1344.99,97.0368
1075,75,1335.08,20.9224,1347.08,97.0347
1076,75,1337.17,20.9224,1349.17,97.0326
1077,75,1339.26,20.9224,1351.26,97.0305
1078,75,1341.35,20.9224,1353.35,97.0284
1079,75,1343.45,20.9224,1355.45,97.0263
1080,75,1345.54,20.9224,1357.54,97.0242
1081,75,1347.63,20.9224,1359.63,97.0221
1082,75,1349.72,20.9224,1361.72,97.02
1083,75,1351.82,20.9224,1363.82,97.0178
1084,75,1353.91,20.9224,1365.91,97.0157
1085,75,1356,20.9224,1368,97.0136
1086,75,1358.09,20.9224,1370.09,97.0115
1087,75,1360.18,20.9224,1372.18,97.0094
1088,75,1362.28,20.9224,1374.28,97.0073
1089,75,1364.37,20.9224,1376.37,97.0052
1090,75,1366.46,20.9224,1378.46,97.0031
1091,75,1368.55,20.9224,1380.55,97.001
1092,75,1370.65,20.9224,1382.65,96.9988
1093,75,1372.74,20.9224,1384.74,96.9967
1094,75,1374.83,20.9224,1386.83,96.9946
1095,75,1376.92,20.9224,1388.92,96.9925
1096,75,1379.01,20.9224,1391.01,96.9904
1097,75,1381.11,20.9224,1393.11,96.9883
1098,75,1383.2,20.9224,1395.2,96.9862
1099,75,1385.29,20.9224,1397.29,96.984
1100,75,1387.38,20.9224,1399.38,96.9819
1101,75,1389.48,20.9224,1401.48,96.9798
1102,75,1391.57,20.9224,1403.57,96.9777
1103,75,1393.66,20.9224,1405.66,96.9756
1104,75,1395.75,20.9224,1407.75,96.9735
1105,75,1397.84,20.9224,1409.84,96.9714
1106,75,1399.94,20.9224,1411.94,96.9693
1107,75,1402.03,20.9224,1414.03,96.9671
1108,75,1404.12,20.9224,1416.12,96.965
1109,75,1406.21,20.9224,1418.21,96.9629
1110,75,1408.31,20.9224,1420.31,96.9608
1111,75,1410.4,20.9224,1422.4,96.9587
1112,75,1412.49,20.9224,1424.49,96.9566
1113,75,1414.58,20.9224,1426.58,96.9545
1114,75,1416.67,20.9224,1428.67,96.9523
1115,75,1418.77,20.9223,1430.77,96.9502
1116,75,1420.86,20.9223,1432.86,96.9481
1117,75,1422.95,20.9223,1434.95,96.946
1118,75,1425.04,20.9223,1437.04,96.9439
1119,75,1427.14,20.9223,1439.14,96.9418
1120,75,1429.23,20.9223,1441.23,96.9396
1121,75,1431.32,20.9223,1443.32,96.9375
1122,75,1433.41,20.9223,1445.41,96.9354
1123,75,1435.5,20.9223,1447.5,96.9333
1124,75,1437.6,20.9223,1449.6,96.9312
1125,75,1439.69,20.9223,1451.69,96.9291
1126,75,1441.78,20.9223,1453.78,96.927
1127,75,1443.87,20.9223,1455.87,96.9248
1128,75,1445.97,20.9223,1457.97,96.9227
1129,75,1448.06,20.9223,1460.06,96.9206
1130,75,1450.15,20.9223,1462.15,96.9185
1131,75,1452.24,20.9223,1464.24,96.9164
1132,75,1454.34,20.9223,1466.34,96.9143
1133,75,1456.43,20.9223,1468.43,96.9121
1134,75,1458.52,20.9223,1470.52,96.91
1135,75,1460.61,20.9223,1472.61,96.9079
1136,75,1462.7,20.9223,1474.7,96.9058
1137,75,1464.8,20.9223,1476.8,96.9037
1138,75,1466.89,20.9223,1478.89,96.9016
1139,75,1468.98,20.9223,1480.98,96.8994
1140,75,1471.07,20.9223,1483.07,96.8973
1141,75,1473.17,20.9223,1485.17,96.8952
1142,75,1475.26,20.9223,1487.26,96.8931
1143,75,1477.35,20.9223,1489.35,96.891
1144,75,1479.44,20.9223,1491.44,96.8889
1145,75,1481.53,20.9223,1493.53,96.8868
1146,75,1483.63,20.9223,1495.63,96.8846
1147,75,1485.72,20.9223,1497.72,96.8825
1148,75,1487.81,20.9223,1499.81,96.8804
1149,75,1489.9,20.9223,1501.9,96.8783
1150,75,1492,20.9223,1504,96.8762
1151,75,1494.09,20.9223,1506.09,96.8741
1152,75,1496.18,20.9223,1508.18,96.872
1153,75,1498.27,20.9223,1510.27,96.8698
1154,75,1500.36,20.9223,1512.36,96.8677
1155,75,1502.46,20.9223,1514.46,96.8656
1156,75,1504.55,20.9223,1516.55,96.8635
1157,75,1506.64,20.9223,1518.64,96.8614
1158,75,1508.73,20.9223,1520.73,96.8593
1159,75,1510.83,20.9223,1522.83,96.8572
1160,75,1512.92,20.9223,1524.92,96.855
1161,75,1515.01,20.9223,1527.01,96.8529
1162,75,1517.1,20.9223,1529.1,96.8508
1163,75,1519.19,20.9223,1531.19,96.8487
1164,75,1521.29,20.9223,1533.29,96.8466
1165,75,1523.38,20.9223,1535.38,96.8445
1166,75,1525.47,20.9223,1537.47,96.8424
1167,75,1527.56,20.9223,1539.56,96.8403
1168,75,1529.66,20.9223,1541.66,96.8382
1169,75,1531.75,20.9223,1543.75,96.8361
1170,75,1533.84,20.9223,1545.84,96.834
1171,75,1535.93,20.9223,1547.93,96.8319
1172,75,1538.02,20.9223,1550.02,96.8297
1173,75,1540.12,20.9223,1552.12,96.8276
1174,75,1542.21,20.9223,1554.21,96.8255
1175,75,1544.3,20.9223,1556.3,96.8234
1176,75,1546.39,20.9223,1558.39,96.8213
1177,75,1548.49,20.9223,1560.49,96.8192
