Time,Battery_SOC
3247.3,50.349
3247.4,50.3476
3247.5,50.3461
3247.6,50.3446
3247.7,50.3432
3247.8,50.3417
3247.9,50.3402
3248,50.3388
3248.1,50.3373
3248.2,50.3358
3248.3,50.3344
3248.4,50.3329
3248.5,50.3314
3248.6,50.33
3248.7,50.3285
3248.8,50.3271
3248.9,50.3256
3249,50.3241
3249.1,50.3227
3249.2,50.3212
3249.3,50.3197
3249.4,50.3183
3249.5,50.3168
3249.6,50.3153
3249.7,50.3139
3249.8,50.3124
3249.9,50.311
3250,50.3095
3250.1,50.308
3250.2,50.3066
3250.3,50.3051
3250.4,50.3036
3250.5,50.3022
3250.6,50.3007
3250.7,50.2992
3250.8,50.2978
3250.9,50.2963
3251,50.2948
3251.1,50.2934
3251.2,50.2919
3251.3,50.2905
3251.4,50.289
3251.5,50.2875
3251.6,50.2861
3251.7,50.2846
3251.8,50.2831
3251.9,50.2817
3252,50.2802
3252.1,50.2787
3252.2,50.2773
3252.3,50.2758
3252.4,50.2744
3252.5,50.2729
3252.6,50.2714
3252.7,50.27
3252.8,50.2685
3252.9,50.267
3253,50.2656
3253.1,50.2641
3253.2,50.2626
3253.3,50.2612
3253.4,50.2597
3253.5,50.2583
3253.6,50.2568
3253.7,50.2553
3253.8,50.2539
3253.9,50.2524
3254,50.2509
3254.1,50.2495
3254.2,50.248
3254.3,50.2465
3254.4,50.2451
3254.5,50.2436
3254.6,50.2422
3254.7,50.2407
3254.8,50.2392
3254.9,50.2378
3255,50.2363
3255.1,50.2348
3255.2,50.2334
3255.3,50.2319
3255.4,50.2304
3255.5,50.229
3255.6,50.2275
3255.7,50.2261
3255.8,50.2246
3255.9,50.2231
3256,50.2217
3256.1,50.2202
3256.2,50.2187
3256.3,50.2173
3256.4,50.2158
3256.5,50.2143
3256.6,50.2129
3256.7,50.2114
3256.8,50.21
3256.9,50.2085
3257,50.207
3257.1,50.2056
3257.2,50.2041
3257.3,50.2026
3257.4,50.2012
3257.5,50.1997
3257.6,50.1982
3257.7,50.1968
3257.8,50.1953
3257.9,50.1939
3258,50.1924
3258.1,50.1909
3258.2,50.1895
3258.3,50.188
3258.4,50.1865
3258.5,50.1851
3258.6,50.1836
3258.7,50.1821
3258.8,50.1807
3258.9,50.1792
3259,50.1778
3259.1,50.1763
3259.2,50.1748
3259.3,50.1734
3259.4,50.1719
3259.5,50.1704
3259.6,50.169
3259.7,50.1675
3259.8,50.166
3259.9,50.1646
3260,50.1631
3260.1,50.1617
3260.2,50.1602
3260.3,50.1587
3260.4,50.1573
3260.5,50.1558
3260.6,50.1543
3260.7,50.1529
3260.8,50.1514
3260.9,50.15
3261,50.1485
3261.1,50.147
3261.2,50.1456
3261.3,50.1441
3261.4,50.1426
3261.5,50.1412
3261.6,50.1397
3261.7,50.1382
3261.8,50.1368
3261.9,50.1353
3262,50.1339
3262.1,50.1324
3262.2,50.1309
3262.3,50.1295
3262.4,50.128
3262.5,50.1265
3262.6,50.1251
3262.7,50.1236
3262.8,50.1222
3262.9,50.1207
3263,50.1192
3263.1,50.1178
3263.2,50.1163
3263.3,50.1148
3263.4,50.1134
3263.5,50.1119
3263.6,50.1105
3263.7,50.109
3263.8,50.1075
3263.9,50.1061
3264,50.1046
3264.1,50.1031
3264.2,50.1017
3264.3,50.1002
3264.4,50.0988
3264.5,50.0973
3264.6,50.0958
3264.7,50.0944
3264.8,50.0929
3264.9,50.0914
3265,50.09
3265.1,50.0885
3265.2,50.087
3265.3,50.0856
3265.4,50.0841
3265.5,50.0827
3265.6,50.0812
3265.7,50.0797
3265.8,50.0783
3265.9,50.0768
3266,50.0753
3266.1,50.0739
3266.2,50.0724
3266.3,50.0709
3266.4,50.0695
3266.5,50.068
3266.6,50.0666
3266.7,50.0651
3266.8,50.0636
3266.9,50.0622
3267,50.0607
3267.1,50.0592
3267.2,50.0578
3267.3,50.0563
3267.4,50.0549
3267.5,50.0534
3267.6,50.0519
3267.7,50.0505
3267.8,50.049
3267.9,50.0475
3268,50.0461
3268.1,50.0446
3268.2,50.0431
3268.3,50.0417
3268.4,50.0402
3268.5,50.0388
3268.6,50.0373
3268.7,50.0358
3268.8,50.0344
3268.9,50.0329
3269,50.0314
3269.1,50.03
3269.2,50.0285
3269.3,50.0271
3269.4,50.0256
3269.5,50.0241
3269.6,50.0227
3269.7,50.0212
3269.8,50.0197
3269.9,50.0183
3270,50.0168
3270.1,50.0154
3270.2,50.0139
3270.3,50.0124
3270.4,50.011
3270.5,50.0095
3270.6,50.008
3270.7,50.0066
3270.8,50.0051
3270.9,50.0037
3271,50.0022
3271.1,50.0007
3271.2,49.9993
3271.3,49.9978
3271.4,49.9963
3271.5,49.9949
3271.6,49.9934
3271.7,49.9919
3271.8,49.9905
3271.9,49.989
3272,49.9876
3272.1,49.9861
3272.2,49.9846
3272.3,49.9832
3272.4,49.9817
3272.5,49.9802
3272.6,49.9788
3272.7,49.9773
3272.8,49.9759
3272.9,49.9744
3273,49.9729
3273.1,49.9715
3273.2,49.97
3273.3,49.9685
3273.4,49.9671
3273.5,49.9656
3273.6,49.9642
3273.7,49.9627
3273.8,49.9612
3273.9,49.9598
3274,49.9583
3274.1,49.9568
3274.2,49.9554
3274.3,49.9539
3274.4,49.9525
3274.5,49.951
3274.6,49.9495
3274.7,49.9481
3274.8,49.9466
3274.9,49.9451
3275,49.9437
3275.1,49.9422
3275.2,49.9408
3275.3,49.9393
3275.4,49.9378
3275.5,49.9364
3275.6,49.9349
3275.7,49.9334
3275.8,49.932
3275.9,49.9305
3276,49.9291
3276.1,49.9276
3276.2,49.9261
3276.3,49.9247
3276.4,49.9232
3276.5,49.9217
3276.6,49.9203
3276.7,49.9188
3276.8,49.9173
3276.9,49.9159
3277,49.9144
3277.1,49.913
3277.2,49.9115
3277.3,49.91
3277.4,49.9086
3277.5,49.9071
3277.6,49.9056
3277.7,49.9042
3277.8,49.9027
3277.9,49.9013
3278,49.8998
3278.1,49.8983
3278.2,49.8969
3278.3,49.8954
3278.4,49.8939
3278.5,49.8925
3278.6,49.891
3278.7,49.8896
3278.8,49.8881
3278.9,49.8866
3279,49.8852
3279.1,49.8837
3279.2,49.8822
3279.3,49.8808
3279.4,49.8793
3279.5,49.8779
3279.6,49.8764
3279.7,49.8749
3279.8,49.8735
3279.9,49.872
3280,49.8705
3280.1,49.8691
3280.2,49.8676
3280.3,49.8662
3280.4,49.8647
3280.5,49.8632
3280.6,49.8618
3280.7,49.8603
3280.8,49.8588
3280.9,49.8574
3281,49.8559
3281.1,49.8545
3281.2,49.853
3281.3,49.8515
3281.4,49.8501
3281.5,49.8486
3281.6,49.8471
3281.7,49.8457
3281.8,49.8442
3281.9,49.8428
3282,49.8413
3282.1,49.8398
3282.2,49.8384
3282.3,49.8369
3282.4,49.8354
3282.5,49.834
3282.6,49.8325
3282.7,49.8311
3282.8,49.8296
3282.9,49.8281
3283,49.8267
3283.1,49.8252
3283.2,49.8237
3283.3,49.8223
3283.4,49.8208
3283.5,49.8194
3283.6,49.8179
3283.7,49.8164
3283.8,49.815
3283.9,49.8135
3284,49.812
3284.1,49.8106
3284.2,49.8091
3284.3,49.8077
3284.4,49.8062
3284.5,49.8047
3284.6,49.8033
3284.7,49.8018
3284.8,49.8003
3284.9,49.7989
3285,49.7974
3285.1,49.796
3285.2,49.7945
3285.3,49.793
3285.4,49.7916
3285.5,49.7901
3285.6,49.7886
3285.7,49.7872
3285.8,49.7857
3285.9,49.7843
3286,49.7828
3286.1,49.7813
3286.2,49.7799
3286.3,49.7784
3286.4,49.7769
3286.5,49.7755
3286.6,49.774
3286.7,49.7726
3286.8,49.7711
3286.9,49.7696
3287,49.7682
3287.1,49.7667
3287.2,49.7653
3287.3,49.7638
3287.4,49.7623
3287.5,49.7609
3287.6,49.7594
3287.7,49.7579
3287.8,49.7565
3287.9,49.755
3288,49.7536
3288.1,49.7521
3288.2,49.7506
3288.3,49.7492
3288.4,49.7477
3288.5,49.7462
3288.6,49.7448
3288.7,49.7433
3288.8,49.7419
3288.9,49.7404
3289,49.7389
3289.1,49.7375
3289.2,49.736
3289.3,49.7345
3289.4,49.7331
3289.5,49.7316
3289.6,49.7302
3289.7,49.7287
3289.8,49.7272
3289.9,49.7258
3290,49.7243
3290.1,49.7228
3290.2,49.7214
3290.3,49.7199
3290.4,49.7185
3290.5,49.717
3290.6,49.7155
3290.7,49.7141
3290.8,49.7126
3290.9,49.7111
3291,49.7097
3291.1,49.7082
3291.2,49.7068
3291.3,49.7053
3291.4,49.7038
3291.5,49.7024
3291.6,49.7009
3291.7,49.6994
3291.8,49.698
3291.9,49.6965
3292,49.6951
3292.1,49.6936
3292.2,49.6921
3292.3,49.6907
3292.4,49.6892
3292.5,49.6878
3292.6,49.6863
3292.7,49.6848
3292.8,49.6834
3292.9,49.6819
3293,49.6804
3293.1,49.679
3293.2,49.6775
3293.3,49.6761
3293.4,49.6746
3293.5,49.6731
3293.6,49.6717
3293.7,49.6702
3293.8,49.6687
3293.9,49.6673
3294,49.6658
3294.1,49.6644
3294.2,49.6629
3294.3,49.6614
3294.4,49.66
3294.5,49.6585
3294.6,49.6571
3294.7,49.6556
3294.8,49.6541
3294.9,49.6527
3295,49.6512
3295.1,49.6497
3295.2,49.6483
3295.3,49.6468
3295.4,49.6454
3295.5,49.6439
3295.6,49.6424
3295.7,49.641
3295.8,49.6395
3295.9,49.638
3296,49.6366
3296.1,49.6351
3296.2,49.6337
3296.3,49.6322
3296.4,49.6307
3296.5,49.6293
3296.6,49.6278
3296.7,49.6263
3296.8,49.6249
3296.9,49.6234
3297,49.6219
3297.1,49.6205
3297.2,49.619
3297.3,49.6176
3297.4,49.6161
3297.5,49.6146
3297.6,49.6132
3297.7,49.6117
3297.8,49.6103
3297.9,49.6088
3298,49.6073
3298.1,49.6059
3298.2,49.6044
3298.3,49.6029
3298.4,49.6015
3298.5,49.6
3298.6,49.5986
3298.7,49.5971
3298.8,49.5956
3298.9,49.5942
3299,49.5927
3299.1,49.5912
3299.2,49.5898
3299.3,49.5883
3299.4,49.5869
3299.5,49.5854
3299.6,49.5839
3299.7,49.5825
3299.8,49.581
3299.9,49.5796
3300,49.5781
3300.1,49.5766
3300.2,49.5752
3300.3,49.5737
3300.4,49.5722
3300.5,49.5708
3300.6,49.5693
3300.7,49.5679
3300.8,49.5664
3300.9,49.5649
3301,49.5635
3301.1,49.562
3301.2,49.5605
3301.3,49.5591
3301.4,49.5576
3301.5,49.5562
3301.6,49.5547
3301.7,49.5532
3301.8,49.5518
3301.9,49.5503
3302,49.5488
3302.1,49.5474
3302.2,49.5459
3302.3,49.5444
3302.4,49.543
3302.5,49.5415
3302.6,49.5401
3302.7,49.5386
3302.8,49.5371
3302.9,49.5357
3303,49.5342
3303.1,49.5328
3303.2,49.5313
3303.3,49.5298
3303.4,49.5284
3303.5,49.5269
3303.6,49.5254
3303.7,49.524
3303.8,49.5225
3303.9,49.5211
3304,49.5196
3304.1,49.5181
3304.2,49.5167
3304.3,49.5152
3304.4,49.5137
3304.5,49.5123
3304.6,49.5108
3304.7,49.5094
3304.8,49.5079
3304.9,49.5064
3305,49.505
3305.1,49.5035
3305.2,49.502
3305.3,49.5006
3305.4,49.4991
3305.5,49.4977
3305.6,49.4962
3305.7,49.4947
3305.8,49.4933
3305.9,49.4918
3306,49.4904
3306.1,49.4889
3306.2,49.4874
3306.3,49.486
3306.4,49.4845
3306.5,49.483
3306.6,49.4816
3306.7,49.4801
3306.8,49.4787
3306.9,49.4772
3307,49.4757
3307.1,49.4743
3307.2,49.4728
3307.3,49.4713
3307.4,49.4699
3307.5,49.4684
3307.6,49.467
3307.7,49.4655
3307.8,49.464
3307.9,49.4626
3308,49.4611
3308.1,49.4596
3308.2,49.4582
3308.3,49.4567
3308.4,49.4553
3308.5,49.4538
3308.6,49.4523
3308.7,49.4509
3308.8,49.4494
3308.9,49.448
3309,49.4465
3309.1,49.445
3309.2,49.4436
3309.3,49.4421
3309.4,49.4406
3309.5,49.4392
3309.6,49.4377
3309.7,49.4363
3309.8,49.4348
3309.9,49.4333
3310,49.4319
3310.1,49.4304
3310.2,49.4289
3310.3,49.4275
3310.4,49.426
3310.5,49.4246
3310.6,49.4231
3310.7,49.4216
3310.8,49.4202
3310.9,49.4187
3311,49.4172
3311.1,49.4158
3311.2,49.4143
3311.3,49.4129
3311.4,49.4114
3311.5,49.4099
3311.6,49.4085
3311.7,49.407
3311.8,49.4055
3311.9,49.4041
3312,49.4026
3312.1,49.4012
3312.2,49.3997
3312.3,49.3982
3312.4,49.3968
3312.5,49.3953
3312.6,49.3939
3312.7,49.3924
3312.8,49.3909
3312.9,49.3895
3313,49.388
3313.1,49.3865
3313.2,49.3851
3313.3,49.3836
3313.4,49.3822
3313.5,49.3807
3313.6,49.3792
3313.7,49.3778
3313.8,49.3763
3313.9,49.3748
3314,49.3734
3314.1,49.3719
3314.2,49.3705
3314.3,49.369
3314.4,49.3675
3314.5,49.3661
3314.6,49.3646
3314.7,49.3631
3314.8,49.3617
3314.9,49.3602
3315,49.3588
3315.1,49.3573
3315.2,49.3558
3315.3,49.3544
3315.4,49.3529
3315.5,49.3515
3315.6,49.35
3315.7,49.3485
3315.8,49.3471
3315.9,49.3456
3316,49.3441
3316.1,49.3427
3316.2,49.3412
3316.3,49.3398
3316.4,49.3383
3316.5,49.3368
3316.6,49.3354
3316.7,49.3339
3316.8,49.3324
3316.9,49.331
3317,49.3295
3317.1,49.3281
3317.2,49.3266
3317.3,49.3251
3317.4,49.3237
3317.5,49.3222
3317.6,49.3208
3317.7,49.3193
3317.8,49.3178
3317.9,49.3164
3318,49.3149
3318.1,49.3134
3318.2,49.312
3318.3,49.3105
3318.4,49.3091
3318.5,49.3076
3318.6,49.3061
3318.7,49.3047
3318.8,49.3032
3318.9,49.3017
3319,49.3003
3319.1,49.2988
3319.2,49.2974
3319.3,49.2959
3319.4,49.2944
3319.5,49.293
3319.6,49.2915
3319.7,49.2901
3319.8,49.2886
3319.9,49.2871
3320,49.2857
3320.1,49.2842
3320.2,49.2827
3320.3,49.2813
3320.4,49.2798
3320.5,49.2784
3320.6,49.2769
3320.7,49.2754
3320.8,49.274
3320.9,49.2725
3321,49.271
3321.1,49.2696
3321.2,49.2681
3321.3,49.2667
3321.4,49.2652
3321.5,49.2637
3321.6,49.2623
3321.7,49.2608
3321.8,49.2593
3321.9,49.2579
3322,49.2564
3322.1,49.255
3322.2,49.2535
3322.3,49.252
3322.4,49.2506
3322.5,49.2491
3322.6,49.2476
3322.7,49.2462
3322.8,49.2447
3322.9,49.2433
3323,49.2418
3323.1,49.2403
3323.2,49.2389
3323.3,49.2374
3323.4,49.2359
3323.5,49.2345
3323.6,49.233
3323.7,49.2316
3323.8,49.2301
3323.9,49.2286
3324,49.2272
3324.1,49.2257
3324.2,49.2242
3324.3,49.2228
3324.4,49.2213
3324.5,49.2199
3324.6,49.2184
3324.7,49.2169
3324.8,49.2155
3324.9,49.214
3325,49.2125
3325.1,49.2111
3325.2,49.2096
3325.3,49.2082
3325.4,49.2067
3325.5,49.2052
3325.6,49.2038
3325.7,49.2023
3325.8,49.2008
3325.9,49.1994
3326,49.1979
3326.1,49.1965
3326.2,49.195
3326.3,49.1935
3326.4,49.1921
3326.5,49.1906
3326.6,49.1892
3326.7,49.1877
3326.8,49.1862
3326.9,49.1848
3327,49.1833
3327.1,49.1818
3327.2,49.1804
3327.3,49.1789
3327.4,49.1775
3327.5,49.176
3327.6,49.1745
3327.7,49.1731
3327.8,49.1716
3327.9,49.1701
3328,49.1687
3328.1,49.1672
3328.2,49.1658
3328.3,49.1643
3328.4,49.1628
3328.5,49.1614
3328.6,49.1599
3328.7,49.1585
3328.8,49.157
3328.9,49.1555
3329,49.1541
3329.1,49.1526
3329.2,49.1511
3329.3,49.1497
3329.4,49.1482
3329.5,49.1468
3329.6,49.1453
3329.7,49.1438
3329.8,49.1424
3329.9,49.1409
3330,49.1394
3330.1,49.138
3330.2,49.1365
3330.3,49.1351
3330.4,49.1336
3330.5,49.1321
3330.6,49.1307
3330.7,49.1292
3330.8,49.1277
3330.9,49.1263
3331,49.1248
3331.1,49.1234
3331.2,49.1219
3331.3,49.1204
3331.4,49.119
3331.5,49.1175
3331.6,49.1161
3331.7,49.1146
3331.8,49.1131
3331.9,49.1117
3332,49.1102
3332.1,49.1087
3332.2,49.1073
3332.3,49.1058
3332.4,49.1044
3332.5,49.1029
3332.6,49.1014
3332.7,49.1
3332.8,49.0985
3332.9,49.097
3333,49.0956
3333.1,49.0941
3333.2,49.0927
3333.3,49.0912
3333.4,49.0897
3333.5,49.0883
3333.6,49.0868
3333.7,49.0853
3333.8,49.0839
3333.9,49.0824
3334,49.081
3334.1,49.0795
3334.2,49.078
3334.3,49.0766
3334.4,49.0751
3334.5,49.0737
3334.6,49.0722
3334.7,49.0707
3334.8,49.0693
3334.9,49.0678
3335,49.0663
3335.1,49.0649
3335.2,49.0634
3335.3,49.062
3335.4,49.0605
3335.5,49.059
3335.6,49.0576
3335.7,49.0561
3335.8,49.0546
3335.9,49.0532
3336,49.0517
3336.1,49.0503
3336.2,49.0488
3336.3,49.0473
3336.4,49.0459
3336.5,49.0444
3336.6,49.0429
3336.7,49.0415
3336.8,49.04
3336.9,49.0386
3337,49.0371
3337.1,49.0356
3337.2,49.0342
3337.3,49.0327
3337.4,49.0312
3337.5,49.0298
3337.6,49.0283
3337.7,49.0269
3337.8,49.0254
3337.9,49.0239
3338,49.0225
3338.1,49.021
3338.2,49.0196
3338.3,49.0181
3338.4,49.0166
3338.5,49.0152
3338.6,49.0137
3338.7,49.0122
3338.8,49.0108
3338.9,49.0093
3339,49.0079
3339.1,49.0064
3339.2,49.0049
3339.3,49.0035
3339.4,49.002
3339.5,49.0006
3339.6,48.9991
3339.7,48.9976
3339.8,48.9962
3339.9,48.9947
3340,48.9932
3340.1,48.9918
3340.2,48.9903
3340.3,48.9889
3340.4,48.9874
3340.5,48.9859
3340.6,48.9845
3340.7,48.983
3340.8,48.9815
3340.9,48.9801
3341,48.9786
3341.1,48.9772
3341.2,48.9757
3341.3,48.9742
3341.4,48.9728
3341.5,48.9713
3341.6,48.9699
3341.7,48.9684
3341.8,48.9669
3341.9,48.9655
3342,48.964
3342.1,48.9625
3342.2,48.9611
3342.3,48.9596
3342.4,48.9582
3342.5,48.9567
3342.6,48.9552
3342.7,48.9538
3342.8,48.9523
3342.9,48.9508
3343,48.9494
3343.1,48.9479
3343.2,48.9465
3343.3,48.945
3343.4,48.9435
3343.5,48.9421
3343.6,48.9406
3343.7,48.9392
3343.8,48.9377
3343.9,48.9362
3344,48.9348
3344.1,48.9333
3344.2,48.9318
3344.3,48.9304
3344.4,48.9289
3344.5,48.9275
3344.6,48.926
3344.7,48.9245
3344.8,48.9231
3344.9,48.9216
3345,48.9202
3345.1,48.9187
3345.2,48.9172
3345.3,48.9158
3345.4,48.9143
3345.5,48.9128
3345.6,48.9114
3345.7,48.9099
3345.8,48.9085
3345.9,48.907
3346,48.9055
3346.1,48.9041
3346.2,48.9026
3346.3,48.9011
3346.4,48.8997
3346.5,48.8982
3346.6,48.8968
3346.7,48.8953
3346.8,48.8938
3346.9,48.8924
3347,48.8909
3347.1,48.8895
3347.2,48.888
3347.3,48.8865
3347.4,48.8851
3347.5,48.8836
3347.6,48.8821
3347.7,48.8807
3347.8,48.8792
3347.9,48.8778
3348,48.8763
3348.1,48.8748
3348.2,48.8734
3348.3,48.8719
3348.4,48.8704
3348.5,48.869
3348.6,48.8675
3348.7,48.8661
3348.8,48.8646
3348.9,48.8631
3349,48.8617
3349.1,48.8602
3349.2,48.8588
3349.3,48.8573
3349.4,48.8558
3349.5,48.8544
3349.6,48.8529
3349.7,48.8514
3349.8,48.85
3349.9,48.8485
3350,48.8471
3350.1,48.8456
3350.2,48.8441
3350.3,48.8427
3350.4,48.8412
3350.5,48.8398
3350.6,48.8383
3350.7,48.8368
3350.8,48.8354
3350.9,48.8339
3351,48.8324
3351.1,48.831
3351.2,48.8295
3351.3,48.8281
3351.4,48.8266
3351.5,48.8251
3351.6,48.8237
3351.7,48.8222
3351.8,48.8207
3351.9,48.8193
3352,48.8178
3352.1,48.8164
3352.2,48.8149
3352.3,48.8134
3352.4,48.812
3352.5,48.8105
3352.6,48.8091
3352.7,48.8076
3352.8,48.8061
3352.9,48.8047
3353,48.8032
3353.1,48.8017
3353.2,48.8003
3353.3,48.7988
3353.4,48.7974
3353.5,48.7959
3353.6,48.7944
3353.7,48.793
3353.8,48.7915
3353.9,48.7901
3354,48.7886
3354.1,48.7871
3354.2,48.7857
3354.3,48.7842
3354.4,48.7828
3354.5,48.7813
3354.6,48.7798
3354.7,48.7784
3354.8,48.7769
3354.9,48.7754
3355,48.774
3355.1,48.7725
3355.2,48.7711
3355.3,48.7696
3355.4,48.7681
3355.5,48.7667
3355.6,48.7652
3355.7,48.7638
3355.8,48.7623
3355.9,48.7608
3356,48.7594
3356.1,48.7579
3356.2,48.7564
3356.3,48.755
3356.4,48.7535
3356.5,48.7521
3356.6,48.7506
3356.7,48.7491
3356.8,48.7477
3356.9,48.7462
3357,48.7447
3357.1,48.7433
3357.2,48.7418
3357.3,48.7404
3357.4,48.7389
3357.5,48.7374
3357.6,48.736
3357.7,48.7345
3357.8,48.7331
3357.9,48.7316
3358,48.7301
3358.1,48.7287
3358.2,48.7272
3358.3,48.7257
3358.4,48.7243
3358.5,48.7228
3358.6,48.7214
3358.7,48.7199
3358.8,48.7184
3358.9,48.717
3359,48.7155
3359.1,48.714
3359.2,48.7126
3359.3,48.7111
3359.4,48.7097
3359.5,48.7082
3359.6,48.7067
3359.7,48.7053
3359.8,48.7038
3359.9,48.7024
3360,48.7009
3360.1,48.6994
3360.2,48.698
3360.3,48.6965
3360.4,48.695
3360.5,48.6936
3360.6,48.6921
3360.7,48.6907
3360.8,48.6892
3360.9,48.6877
3361,48.6863
3361.1,48.6848
3361.2,48.6834
3361.3,48.6819
3361.4,48.6804
3361.5,48.679
3361.6,48.6775
3361.7,48.6761
3361.8,48.6746
3361.9,48.6731
3362,48.6717
3362.1,48.6702
3362.2,48.6687
3362.3,48.6673
3362.4,48.6658
3362.5,48.6644
3362.6,48.6629
3362.7,48.6614
3362.8,48.66
3362.9,48.6585
3363,48.6571
3363.1,48.6556
3363.2,48.6541
3363.3,48.6527
3363.4,48.6512
3363.5,48.6498
3363.6,48.6483
3363.7,48.6468
3363.8,48.6454
3363.9,48.6439
3364,48.6424
3364.1,48.641
3364.2,48.6395
3364.3,48.6381
3364.4,48.6366
3364.5,48.6351
3364.6,48.6337
3364.7,48.6322
3364.8,48.6308
3364.9,48.6293
3365,48.6278
3365.1,48.6264
3365.2,48.6249
3365.3,48.6234
3365.4,48.622
3365.5,48.6205
3365.6,48.6191
3365.7,48.6176
3365.8,48.6161
3365.9,48.6147
3366,48.6132
3366.1,48.6118
3366.2,48.6103
3366.3,48.6088
3366.4,48.6074
3366.5,48.6059
3366.6,48.6044
3366.7,48.603
3366.8,48.6015
3366.9,48.6001
3367,48.5986
3367.1,48.5971
3367.2,48.5957
3367.3,48.5942
3367.4,48.5928
3367.5,48.5913
3367.6,48.5898
3367.7,48.5884
3367.8,48.5869
3367.9,48.5854
3368,48.584
3368.1,48.5825
3368.2,48.5811
3368.3,48.5796
3368.4,48.5781
3368.5,48.5767
3368.6,48.5752
3368.7,48.5738
3368.8,48.5723
3368.9,48.5708
3369,48.5694
3369.1,48.5679
3369.2,48.5664
3369.3,48.565
3369.4,48.5635
3369.5,48.5621
3369.6,48.5606
3369.7,48.5591
3369.8,48.5577
3369.9,48.5562
3370,48.5548
3370.1,48.5533
3370.2,48.5518
3370.3,48.5504
3370.4,48.5489
3370.5,48.5474
3370.6,48.546
3370.7,48.5445
3370.8,48.5431
3370.9,48.5416
3371,48.5401
3371.1,48.5387
3371.2,48.5372
3371.3,48.5358
3371.4,48.5343
3371.5,48.5328
3371.6,48.5314
3371.7,48.5299
3371.8,48.5285
3371.9,48.527
3372,48.5255
3372.1,48.5241
3372.2,48.5226
3372.3,48.5211
3372.4,48.5197
3372.5,48.5182
3372.6,48.5168
3372.7,48.5153
3372.8,48.5138
3372.9,48.5124
3373,48.5109
3373.1,48.5095
3373.2,48.508
3373.3,48.5065
3373.4,48.5051
3373.5,48.5036
3373.6,48.5022
3373.7,48.5007
3373.8,48.4993
3373.9,48.4978
3374,48.4963
3374.1,48.4949
3374.2,48.4934
3374.3,48.492
3374.4,48.4905
3374.5,48.4891
3374.6,48.4876
3374.7,48.4862
3374.8,48.4847
3374.9,48.4833
3375,48.4818
3375.1,48.4804
3375.2,48.4789
3375.3,48.4775
3375.4,48.4761
3375.5,48.4746
3375.6,48.4732
3375.7,48.4717
3375.8,48.4703
3375.9,48.4688
3376,48.4674
3376.1,48.466
3376.2,48.4645
3376.3,48.4631
3376.4,48.4616
3376.5,48.4602
3376.6,48.4588
3376.7,48.4573
3376.8,48.4559
3376.9,48.4545
3377,48.4531
3377.1,48.4516
3377.2,48.4502
3377.3,48.4488
3377.4,48.4473
3377.5,48.4459
3377.6,48.4445
3377.7,48.4431
3377.8,48.4416
3377.9,48.4402
3378,48.4388
3378.1,48.4374
3378.2,48.436
3378.3,48.4345
3378.4,48.4331
3378.5,48.4317
3378.6,48.4303
3378.7,48.4289
3378.8,48.4274
3378.9,48.426
3379,48.4246
3379.1,48.4232
3379.2,48.4218
3379.3,48.4204
3379.4,48.4189
3379.5,48.4175
3379.6,48.4161
3379.7,48.4147
3379.8,48.4133
3379.9,48.4119
3380,48.4105
3380.1,48.409
3380.2,48.4076
3380.3,48.4062
3380.4,48.4048
3380.5,48.4034
3380.6,48.402
3380.7,48.4006
3380.8,48.3992
3380.9,48.3978
3381,48.3963
3381.1,48.3949
3381.2,48.3935
3381.3,48.3921
3381.4,48.3907
3381.5,48.3893
3381.6,48.3879
3381.7,48.3865
3381.8,48.3851
3381.9,48.3837
3382,48.3822
3382.1,48.3808
3382.2,48.3794
3382.3,48.378
3382.4,48.3766
3382.5,48.3752
3382.6,48.3738
3382.7,48.3724
3382.8,48.371
3382.9,48.3696
3383,48.3682
3383.1,48.3668
3383.2,48.3654
3383.3,48.364
3383.4,48.3626
3383.5,48.3612
3383.6,48.3598
3383.7,48.3584
3383.8,48.357
3383.9,48.3556
3384,48.3542
3384.1,48.3529
3384.2,48.3515
3384.3,48.3501
3384.4,48.3487
3384.5,48.3473
3384.6,48.3459
3384.7,48.3445
3384.8,48.3431
3384.9,48.3418
3385,48.3404
3385.1,48.339
3385.2,48.3376
3385.3,48.3362
3385.4,48.3348
3385.5,48.3334
3385.6,48.3321
3385.7,48.3307
3385.8,48.3293
3385.9,48.3279
3386,48.3265
3386.1,48.3251
3386.2,48.3237
3386.3,48.3224
3386.4,48.321
3386.5,48.3196
3386.6,48.3182
3386.7,48.3168
3386.8,48.3154
3386.9,48.314
3387,48.3126
3387.1,48.3112
3387.2,48.3099
3387.3,48.3085
3387.4,48.3071
3387.5,48.3057
3387.6,48.3043
3387.7,48.3029
3387.8,48.3015
3387.9,48.3001
3388,48.2987
3388.1,48.2973
3388.2,48.2959
3388.3,48.2945
3388.4,48.2931
3388.5,48.2917
3388.6,48.2903
3388.7,48.2889
3388.8,48.2875
3388.9,48.2861
3389,48.2847
3389.1,48.2833
3389.2,48.2819
3389.3,48.2805
3389.4,48.2791
3389.5,48.2777
3389.6,48.2763
3389.7,48.2749
3389.8,48.2735
3389.9,48.2721
3390,48.2707
3390.1,48.2693
3390.2,48.2679
3390.3,48.2664
3390.4,48.265
3390.5,48.2636
3390.6,48.2622
3390.7,48.2608
3390.8,48.2594
3390.9,48.258
3391,48.2566
3391.1,48.2552
3391.2,48.2538
3391.3,48.2523
